SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2016-01-01,17,2016-01-01T08:00:00Z,2016-01-01T08:51:06Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-384.885200000000000000,0.00,0.00,,,708.566300000000000000,-913.451500000000000000,-180.000000000000000000,0.000000000000000000,708.566300000000000000,-863.451500000000000000,-180.000000000000000000,0.000000000000000000
2016-01-01,18,2016-01-01T08:30:00Z,2016-01-01T09:21:22Z,30.200000000000000000,30.200000000000000000,False,N,0.000000000000000000,-189.001700000000000000,0.00,0.00,,,815.249100000000000000,-823.576800000000000000,-180.000000000000000000,0.000000000000000000,815.249100000000000000,-773.576800000000000000,-180.000000000000000000,0.000000000000000000
2016-01-01,19,2016-01-01T09:00:00Z,2016-01-01T09:51:03Z,30.308790000000000000,30.308790000000000000,False,N,0.000000000000000000,-99.819500000000000000,0.00,0.00,,,806.458300000000000000,-906.277800000000000000,0.000000000000000000,0.000000000000000000,806.458300000000000000,-856.277800000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,20,2016-01-01T09:30:00Z,2016-01-01T10:21:04Z,31.250000000000000000,31.250000000000000000,False,N,0.000000000000000000,-41.569500000000000000,0.00,0.00,,,708.388400000000000000,-749.957900000000000000,0.000000000000000000,0.000000000000000000,708.388400000000000000,-708.388400000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,21,2016-01-01T10:00:00Z,2016-01-01T10:51:02Z,46.000000000000000000,46.000000000000000000,False,P,0.000000000000000000,15.685500000000000000,0.00,0.00,,,752.060500000000000000,-737.600000000000000000,0.000000000000000000,0.000000000000000000,736.375000000000000000,-737.600000000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,22,2016-01-01T10:30:00Z,2016-01-01T11:21:09Z,46.000000000000000000,46.000000000000000000,False,P,0.000000000000000000,78.166600000000000000,0.00,0.00,,,777.792700000000000000,-699.338300000000000000,0.000000000000000000,0.000000000000000000,727.792700000000000000,-699.338300000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,23,2016-01-01T11:00:00Z,2016-01-01T11:50:56Z,31.250000000000000000,31.250000000000000000,False,N,0.000000000000000000,-4.441100000000000000,0.00,0.00,,,681.277200000000000000,-684.926700000000000000,0.000000000000000000,0.000000000000000000,681.277200000000000000,-680.485600000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,24,2016-01-01T11:30:00Z,2016-01-01T12:21:00Z,47.910340000000000000,47.910340000000000000,False,P,0.000000000000000000,238.780100000000000000,0.00,0.00,,,864.576700000000000000,-625.454700000000000000,0.000000000000000000,0.000000000000000000,814.576700000000000000,-625.454700000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,25,2016-01-01T12:00:00Z,2016-01-01T12:50:53Z,48.000000000000000000,48.000000000000000000,False,P,0.000000000000000000,544.309800000000000000,0.00,0.00,,,1091.158400000000000000,-546.000000000000000000,0.000000000000000000,0.000000000000000000,1041.158400000000000000,-546.000000000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,26,2016-01-01T12:30:00Z,2016-01-01T13:20:58Z,48.598680000000000000,48.598680000000000000,False,P,0.000000000000000000,733.548300000000000000,0.00,0.00,,,1305.525500000000000000,-571.195100000000000000,0.000000000000000000,0.000000000000000000,1255.525500000000000000,-571.195100000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,27,2016-01-01T13:00:00Z,2016-01-01T13:50:55Z,48.000000000000000000,48.000000000000000000,False,P,0.000000000000000000,469.144800000000000000,0.00,0.00,,,1145.898700000000000000,-676.654300000000000000,0.000000000000000000,0.000000000000000000,1095.898700000000000000,-676.654300000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,28,2016-01-01T13:30:00Z,2016-01-01T14:21:09Z,47.458100000000000000,47.458100000000000000,False,P,,72.053200000000000000,0.00,0.00,,,1014.304100000000000000,-942.250900000000000000,0.000000000000000000,0.000000000000000000,964.304100000000000000,-942.250900000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,29,2016-01-01T14:00:00Z,2016-01-01T14:51:12Z,31.250000000000000000,31.250000000000000000,False,N,,-39.206100000000000000,0.00,0.00,,,1036.308600000000000000,-1075.829300000000000000,0.000000000000000000,0.000000000000000000,1036.308600000000000000,-1036.623300000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,30,2016-01-01T14:30:00Z,2016-01-01T15:21:13Z,30.200000000000000000,30.200000000000000000,False,N,,-237.343700000000000000,0.00,0.00,,,1106.916600000000000000,-1343.427000000000000000,0.000000000000000000,0.000000000000000000,1106.916600000000000000,-1293.427000000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,31,2016-01-01T15:00:00Z,2016-01-01T15:51:09Z,30.200000000000000000,30.200000000000000000,False,N,,-235.710300000000000000,0.00,0.00,,,1178.733800000000000000,-1414.443800000000000000,0.000000000000000000,0.000000000000000000,1178.733800000000000000,-1364.443800000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,32,2016-01-01T15:30:00Z,2016-01-01T16:21:20Z,30.200000000000000000,30.200000000000000000,False,N,,-256.189300000000000000,0.00,1.29,,,1113.003000000000000000,-1369.801100000000000000,0.000000000000000000,0.000000000000000000,1113.003000000000000000,-1319.801100000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,33,2016-01-01T16:00:00Z,2016-01-01T16:50:59Z,30.200000000000000000,30.200000000000000000,False,N,0.000000000000000000,-183.552500000000000000,0.00,1.29,,,1176.557300000000000000,-1359.337500000000000000,0.000000000000000000,0.000000000000000000,1176.557300000000000000,-1309.337500000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,34,2016-01-01T16:30:00Z,2016-01-01T17:21:03Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-647.647900000000000000,0.00,1.29,,,1183.510300000000000000,-1831.158000000000000000,0.000000000000000000,0.000000000000000000,1183.510300000000000000,-1781.158000000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,35,2016-01-01T17:00:00Z,2016-01-01T17:51:01Z,30.009510000000000000,30.009510000000000000,False,N,0.000000000000000000,-417.055800000000000000,0.00,1.29,,,1250.917000000000000000,-1668.417500000000000000,0.000000000000000000,0.000000000000000000,1250.917000000000000000,-1618.417500000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,36,2016-01-01T17:30:00Z,2016-01-01T18:21:03Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-604.422500000000000000,0.00,1.29,,,1289.497800000000000000,-1893.356000000000000000,0.000000000000000000,0.000000000000000000,1289.497800000000000000,-1843.356000000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,37,2016-01-01T18:00:00Z,2016-01-01T18:51:03Z,29.950000000000000000,29.950000000000000000,False,N,0.000000000000000000,-451.947800000000000000,0.00,1.29,,,1280.000200000000000000,-1731.947800000000000000,0.000000000000000000,0.000000000000000000,1280.000200000000000000,-1681.947800000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,38,2016-01-01T18:30:00Z,2016-01-01T19:21:02Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-641.740500000000000000,0.00,1.29,,,1221.458300000000000000,-1863.198900000000000000,0.000000000000000000,0.000000000000000000,1221.458300000000000000,-1813.198900000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,39,2016-01-01T19:00:00Z,2016-01-01T19:51:00Z,30.200000000000000000,30.200000000000000000,False,N,0.000000000000000000,-202.546900000000000000,0.00,0.00,,,1095.541600000000000000,-1298.733400000000000000,0.000000000000000000,0.000000000000000000,1095.541600000000000000,-1248.733400000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,40,2016-01-01T19:30:00Z,2016-01-01T20:21:07Z,48.000000000000000000,48.000000000000000000,False,P,0.000000000000000000,86.034900000000000000,0.00,0.00,,,1288.634600000000000000,-1202.439800000000000000,0.000000000000000000,0.000000000000000000,1238.634600000000000000,-1202.439800000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,41,2016-01-01T20:00:00Z,2016-01-01T20:51:08Z,30.200000000000000000,30.200000000000000000,False,N,0.000000000000000000,-112.691700000000000000,0.00,0.00,,,1219.866700000000000000,-1332.558300000000000000,0.000000000000000000,0.000000000000000000,1219.866700000000000000,-1282.558300000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,42,2016-01-01T20:30:00Z,2016-01-01T21:21:06Z,31.867880000000000000,31.867880000000000000,False,N,0.000000000000000000,-31.572600000000000000,0.00,0.00,,,1329.899900000000000000,-1362.148800000000000000,0.000000000000000000,0.000000000000000000,1329.899900000000000000,-1330.576200000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,43,2016-01-01T21:00:00Z,2016-01-01T21:51:00Z,39.990000000000000000,39.990000000000000000,False,P,,320.254700000000000000,0.00,0.00,,,1738.396200000000000000,-1418.182100000000000000,0.000000000000000000,0.000000000000000000,1688.396200000000000000,-1418.182100000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,44,2016-01-01T21:30:00Z,2016-01-01T22:21:11Z,30.690000000000000000,30.690000000000000000,False,N,,-32.240000000000000000,0.00,0.00,30.690000000000000000,0.000000000000000000,1467.109700000000000000,-1499.349700000000000000,0.000000000000000000,0.000000000000000000,1467.109700000000000000,-1467.109700000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,45,2016-01-01T22:00:00Z,2016-01-01T22:51:04Z,30.200000000000000000,30.200000000000000000,False,N,,-262.466300000000000000,0.00,0.00,,,1364.006700000000000000,-1626.473000000000000000,0.000000000000000000,0.000000000000000000,1364.006700000000000000,-1576.473000000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,46,2016-01-01T22:30:00Z,2016-01-01T23:21:13Z,29.600000000000000000,29.600000000000000000,False,N,,-438.492000000000000000,0.00,0.00,,,1217.727000000000000000,-1656.212900000000000000,0.000000000000000000,0.000000000000000000,1217.727000000000000000,-1606.212900000000000000,0.000000000000000000,0.000000000000000000
2016-01-01,47,2016-01-01T23:00:00Z,2016-01-01T23:51:04Z,39.280000000000000000,39.280000000000000000,False,P,,31.032700000000000000,0.00,0.00,,,1368.119600000000000000,-1514.704200000000000000,-402.500000000000000000,579.500000000000000000,1337.086900000000000000,-1514.704200000000000000,-402.500000000000000000,579.500000000000000000
2016-01-01,48,2016-01-01T23:30:00Z,2016-01-02T00:21:09Z,30.136860000000000000,30.136860000000000000,False,N,,-269.594800000000000000,0.00,0.00,,,1054.790800000000000000,-1501.343900000000000000,-402.500000000000000000,579.500000000000000000,1054.790800000000000000,-1451.343900000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,1,2016-01-02T00:00:00Z,2016-01-02T00:51:02Z,29.600000000000000000,29.600000000000000000,False,N,,-460.389500000000000000,0.00,0.00,,,987.518800000000000000,-1624.908900000000000000,-402.500000000000000000,579.500000000000000000,987.518800000000000000,-1574.908900000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,2,2016-01-02T00:30:00Z,2016-01-02T01:21:05Z,29.600000000000000000,29.600000000000000000,False,N,,-456.589200000000000000,0.00,0.00,,,961.325200000000000000,-1595.768800000000000000,-402.500000000000000000,579.500000000000000000,961.325200000000000000,-1545.768800000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,3,2016-01-02T01:00:00Z,2016-01-02T01:51:04Z,30.200000000000000000,30.200000000000000000,False,N,,-213.450100000000000000,0.00,0.00,,,1035.335600000000000000,-1426.023000000000000000,-402.500000000000000000,579.500000000000000000,1035.335600000000000000,-1376.023000000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,4,2016-01-02T01:30:00Z,2016-01-02T02:21:33Z,29.600000000000000000,29.600000000000000000,False,N,,-481.411200000000000000,0.00,0.00,,,876.158800000000000000,-1535.945300000000000000,-402.500000000000000000,579.500000000000000000,876.158800000000000000,-1485.945300000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,5,2016-01-02T02:00:00Z,2016-01-02T02:51:20Z,29.600000000000000000,29.600000000000000000,False,N,,-396.858800000000000000,0.00,0.00,,,950.154600000000000000,-1524.071800000000000000,-402.500000000000000000,579.500000000000000000,950.154600000000000000,-1474.071800000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,6,2016-01-02T02:30:00Z,2016-01-02T03:21:14Z,29.600000000000000000,29.600000000000000000,False,N,,-347.049900000000000000,0.00,0.00,,,864.707200000000000000,-1389.457200000000000000,-402.500000000000000000,579.500000000000000000,864.707200000000000000,-1339.457200000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,7,2016-01-02T03:00:00Z,2016-01-02T03:51:00Z,29.725180000000000000,29.725180000000000000,False,N,,-293.068500000000000000,0.00,0.00,,,720.541200000000000000,-1190.792400000000000000,-402.500000000000000000,579.500000000000000000,720.541200000000000000,-1140.792400000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,8,2016-01-02T03:30:00Z,2016-01-02T04:21:05Z,24.458010000000000000,24.458010000000000000,False,N,,-518.891800000000000000,0.00,0.00,,,554.854900000000000000,-1250.921300000000000000,-402.500000000000000000,579.500000000000000000,554.854900000000000000,-1215.724600000000000000,-387.696660000000000000,579.500000000000000000
2016-01-02,9,2016-01-02T04:00:00Z,2016-01-02T04:50:59Z,13.000000000000000000,13.000000000000000000,False,N,,-730.529600000000000000,0.00,0.00,,,636.144300000000000000,-1543.674000000000000000,-402.500000000000000000,579.500000000000000000,636.144300000000000000,-1541.307000000000000000,-354.866850000000000000,579.500000000000000000
2016-01-02,10,2016-01-02T04:30:00Z,2016-01-02T05:21:06Z,13.000000000000000000,13.000000000000000000,False,N,,-730.992900000000000000,0.00,0.00,,,619.400000000000000000,-1528.167800000000000000,-402.500000000000000000,579.500000000000000000,619.400000000000000000,-1527.838900000000000000,-352.829100000000000000,579.500000000000000000
2016-01-02,11,2016-01-02T05:00:00Z,2016-01-02T05:51:04Z,21.890850000000000000,21.890850000000000000,False,N,,-522.271700000000000000,0.00,0.00,,,709.582800000000000000,-1408.912800000000000000,-402.500000000000000000,579.500000000000000000,709.582800000000000000,-1381.799900000000000000,-379.612980000000000000,579.500000000000000000
2016-01-02,12,2016-01-02T05:30:00Z,2016-01-02T06:21:08Z,29.600000000000000000,29.600000000000000000,False,N,,-409.407700000000000000,0.00,0.00,,,650.168400000000000000,-1237.276700000000000000,-402.500000000000000000,579.500000000000000000,650.168400000000000000,-1187.276700000000000000,-402.500000000000000000,579.500000000000000000
2016-01-02,13,2016-01-02T06:00:00Z,2016-01-02T06:51:02Z,13.000000000000000000,13.000000000000000000,False,N,,-770.083800000000000000,0.00,0.00,,,858.542300000000000000,-1226.967700000000000000,-402.500000000000000000,0.000000000000000000,858.542300000000000000,-1226.354200000000000000,-353.113500000000000000,0.000000000000000000
2016-01-02,14,2016-01-02T06:30:00Z,2016-01-02T07:21:03Z,13.000000000000000000,13.000000000000000000,False,N,,-656.536900000000000000,0.00,0.00,,,788.055700000000000000,-1042.977000000000000000,-402.500000000000000000,0.000000000000000000,788.055700000000000000,-1042.363500000000000000,-353.113500000000000000,0.000000000000000000
2016-01-02,15,2016-01-02T07:00:00Z,2016-01-02T07:51:03Z,13.000000000000000000,13.000000000000000000,False,N,,-796.798300000000000000,0.00,0.00,,,620.467000000000000000,-1013.951000000000000000,-402.500000000000000000,0.000000000000000000,620.467000000000000000,-1013.337500000000000000,-353.113500000000000000,0.000000000000000000
2016-01-02,16,2016-01-02T07:30:00Z,2016-01-02T08:21:30Z,13.000000000000000000,13.000000000000000000,False,N,,-913.520100000000000000,0.00,0.00,,,583.753000000000000000,-1094.931400000000000000,-402.500000000000000000,0.000000000000000000,583.753000000000000000,-1094.317900000000000000,-353.113500000000000000,0.000000000000000000
2016-01-02,17,2016-01-02T08:00:00Z,2016-01-02T08:51:15Z,24.479700000000000000,24.479700000000000000,False,N,,-731.768900000000000000,0.00,0.00,,,617.250400000000000000,-959.518900000000000000,-390.000000000000000000,0.000000000000000000,617.250400000000000000,-909.518900000000000000,-390.000000000000000000,0.000000000000000000
2016-01-02,18,2016-01-02T08:30:00Z,2016-01-02T09:21:19Z,24.134370000000000000,24.134370000000000000,False,N,,-475.155400000000000000,0.00,0.00,24.000000000000000000,1.000000000000000000,674.683500000000000000,-765.230000000000000000,-390.000000000000000000,0.000000000000000000,674.683500000000000000,-726.439900000000000000,-378.790130000000000000,0.000000000000000000
2016-01-02,19,2016-01-02T09:00:00Z,2016-01-02T09:51:15Z,25.020100000000000000,25.020100000000000000,False,N,,-521.499900000000000000,0.00,0.00,,,573.761900000000000000,-1095.507400000000000000,0.000000000000000000,0.000000000000000000,573.761900000000000000,-1045.507400000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,20,2016-01-02T09:30:00Z,2016-01-02T10:21:03Z,25.000000000000000000,25.000000000000000000,False,N,,-832.225700000000000000,0.00,0.00,,,467.189300000000000000,-1299.728900000000000000,0.000000000000000000,0.000000000000000000,467.189300000000000000,-1249.728900000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,21,2016-01-02T10:00:00Z,2016-01-02T10:50:58Z,27.487680000000000000,27.487680000000000000,False,N,,-596.999000000000000000,0.00,0.00,,,392.841000000000000000,-990.079200000000000000,0.000000000000000000,0.000000000000000000,392.841000000000000000,-940.079200000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,22,2016-01-02T10:30:00Z,2016-01-02T11:21:02Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-328.715200000000000000,0.00,0.00,,,365.483300000000000000,-694.340200000000000000,0.000000000000000000,0.000000000000000000,365.483300000000000000,-644.340200000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,23,2016-01-02T11:00:00Z,2016-01-02T11:50:50Z,28.200000000000000000,28.200000000000000000,False,N,0.000000000000000000,-413.069700000000000000,0.00,0.00,,,311.983500000000000000,-725.021400000000000000,0.000000000000000000,0.000000000000000000,311.983500000000000000,-675.021400000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,24,2016-01-02T11:30:00Z,2016-01-02T12:21:00Z,27.601970000000000000,27.601970000000000000,False,N,0.000000000000000000,-447.466500000000000000,0.00,0.00,,,186.648100000000000000,-634.066500000000000000,0.000000000000000000,0.000000000000000000,186.648100000000000000,-584.066500000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,25,2016-01-02T12:00:00Z,2016-01-02T12:51:00Z,30.090460000000000000,30.090460000000000000,False,N,0.000000000000000000,-62.609800000000000000,0.00,0.00,,,353.349400000000000000,-414.560000000000000000,0.000000000000000000,0.000000000000000000,353.349400000000000000,-364.560000000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,26,2016-01-02T12:30:00Z,2016-01-02T13:21:02Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-143.691400000000000000,0.00,0.00,,,237.250000000000000000,-381.158300000000000000,0.000000000000000000,0.000000000000000000,237.250000000000000000,-331.158300000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,27,2016-01-02T13:00:00Z,2016-01-02T13:50:58Z,29.600000000000000000,29.600000000000000000,False,N,0.000000000000000000,-16.413400000000000000,0.00,0.00,,,297.236700000000000000,-313.208400000000000000,0.000000000000000000,0.000000000000000000,297.236700000000000000,-296.795000000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,28,2016-01-02T13:30:00Z,2016-01-02T14:21:07Z,45.448010000000000000,45.448010000000000000,False,P,,41.339400000000000000,0.00,0.00,,,386.116700000000000000,-344.180300000000000000,0.000000000000000000,0.000000000000000000,344.777300000000000000,-344.180300000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,29,2016-01-02T14:00:00Z,2016-01-02T14:51:01Z,44.890000000000000000,44.890000000000000000,False,P,,40.894200000000000000,0.00,0.00,,,463.783300000000000000,-423.310700000000000000,0.000000000000000000,0.000000000000000000,422.889100000000000000,-423.310700000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,30,2016-01-02T14:30:00Z,2016-01-02T15:21:04Z,32.200000000000000000,32.200000000000000000,False,N,,-17.748100000000000000,0.00,0.00,,,579.900000000000000000,-597.559800000000000000,0.000000000000000000,0.000000000000000000,579.900000000000000000,-579.811700000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,31,2016-01-02T15:00:00Z,2016-01-02T15:51:09Z,44.890000000000000000,44.890000000000000000,False,P,,13.570200000000000000,0.00,0.00,,,733.425300000000000000,-720.346600000000000000,0.000000000000000000,0.000000000000000000,719.855100000000000000,-720.346600000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,32,2016-01-02T15:30:00Z,2016-01-02T16:21:00Z,29.907700000000000000,29.907700000000000000,False,N,,-112.749400000000000000,0.00,5.72,,,707.514900000000000000,-820.755800000000000000,0.000000000000000000,0.000000000000000000,707.514900000000000000,-770.755800000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,33,2016-01-02T16:00:00Z,2016-01-02T16:50:59Z,48.720000000000000000,48.720000000000000000,False,P,0.000000000000000000,22.070500000000000000,0.00,5.72,,,699.345100000000000000,-678.242400000000000000,0.000000000000000000,0.000000000000000000,677.274600000000000000,-678.242400000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,34,2016-01-02T16:30:00Z,2016-01-02T17:21:02Z,51.720000000000000000,51.720000000000000000,False,P,0.000000000000000000,103.268400000000000000,0.00,5.72,,,805.100000000000000000,-700.489900000000000000,0.000000000000000000,0.000000000000000000,755.100000000000000000,-700.489900000000000000,0.000000000000000000,0.000000000000000000
2016-01-02,35,2016-01-02T17:00:00Z,2016-01-02T17:50:52Z,71.410310000000000000,71.410310000000000000,False,P,0.000000000000000000,451.015500000000000000,0.00,5.72,,,737.500000000000000000,-287.896300000000000000,0.000000000000000000,0.000000000000000000,687.500000000000000000,-287.896300000000000000,0.000000000000000000,0.000000000000000000
