SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2017-01-01,16,2017-01-01T07:30:00Z,2017-01-01T08:21:39Z,34.057380000000000000,34.057380000000000000,False,N,,-725.808200000000000000,0.00,0.00,,,372.833300000000000000,-1212.325000000000000000,-75.000000000000000000,187.500000000000000000,372.833300000000000000,-1162.325000000000000000,-75.000000000000000000,187.500000000000000000
2017-01-01,17,2017-01-01T08:00:00Z,2017-01-01T08:51:40Z,25.000000000000000000,25.000000000000000000,False,N,,-631.390200000000000000,0.00,0.00,,,342.250000000000000000,-924.044400000000000000,-50.000000000000000000,0.000000000000000000,342.250000000000000000,-874.044400000000000000,-50.000000000000000000,0.000000000000000000
2017-01-01,18,2017-01-01T08:30:00Z,2017-01-01T09:21:39Z,35.034240000000000000,35.034240000000000000,False,N,,-352.560700000000000000,0.00,0.00,,,389.492000000000000000,-692.823300000000000000,-50.000000000000000000,0.000000000000000000,389.492000000000000000,-642.823300000000000000,-50.000000000000000000,0.000000000000000000
2017-01-01,19,2017-01-01T09:00:00Z,2017-01-01T09:51:39Z,38.500000000000000000,38.500000000000000000,False,N,,-225.531500000000000000,0.00,0.00,,,633.685700000000000000,-859.333000000000000000,0.000000000000000000,0.000000000000000000,633.685700000000000000,-809.333000000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,20,2017-01-01T09:30:00Z,2017-01-01T10:21:40Z,63.950000000000000000,63.950000000000000000,False,P,,16.932200000000000000,0.00,0.00,,,564.321600000000000000,-547.389400000000000000,0.000000000000000000,0.000000000000000000,547.389400000000000000,-547.389400000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,21,2017-01-01T10:00:00Z,2017-01-01T10:51:42Z,38.500000000000000000,38.500000000000000000,False,N,,-214.995300000000000000,0.00,0.00,,,392.141600000000000000,-608.469300000000000000,0.000000000000000000,0.000000000000000000,392.141600000000000000,-558.469300000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,22,2017-01-01T10:30:00Z,2017-01-01T11:21:41Z,33.386920000000000000,33.386920000000000000,False,N,0.000000000000000000,-314.881100000000000000,0.00,0.00,,,250.370300000000000000,-565.701600000000000000,0.000000000000000000,0.000000000000000000,250.370300000000000000,-515.701600000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,23,2017-01-01T11:00:00Z,2017-01-01T11:51:42Z,38.514150000000000000,38.514150000000000000,False,N,0.000000000000000000,-213.126700000000000000,0.00,0.00,,,179.883400000000000000,-393.010100000000000000,0.000000000000000000,0.000000000000000000,179.883400000000000000,-343.010100000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,24,2017-01-01T11:30:00Z,2017-01-01T12:21:39Z,38.560000000000000000,38.560000000000000000,False,N,0.000000000000000000,-205.359800000000000000,0.00,0.00,,,150.641500000000000000,-354.773800000000000000,0.000000000000000000,0.000000000000000000,150.641500000000000000,-304.773800000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,25,2017-01-01T12:00:00Z,2017-01-01T12:51:39Z,38.560000000000000000,38.560000000000000000,False,N,0.000000000000000000,-346.314700000000000000,0.00,0.00,,,116.959800000000000000,-463.274500000000000000,0.000000000000000000,0.000000000000000000,116.959800000000000000,-413.274500000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,26,2017-01-01T12:30:00Z,2017-01-01T13:21:40Z,38.560000000000000000,38.560000000000000000,False,N,0.000000000000000000,-398.508880000000000000,0.00,0.00,,,133.085100000000000000,-531.526100000000000000,0.000000000000000000,0.000000000000000000,133.085100000000000000,-481.526100000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,27,2017-01-01T13:00:00Z,2017-01-01T13:51:39Z,38.619640000000000000,38.619640000000000000,False,N,0.000000000000000000,-460.216200000000000000,0.00,0.00,,,175.652100000000000000,-635.868300000000000000,0.000000000000000000,0.000000000000000000,175.652100000000000000,-585.868300000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,28,2017-01-01T13:30:00Z,2017-01-01T14:21:41Z,38.560000000000000000,38.560000000000000000,False,N,,-422.050200000000000000,0.00,0.00,,,169.395000000000000000,-591.312700000000000000,0.000000000000000000,0.000000000000000000,169.395000000000000000,-541.312700000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,29,2017-01-01T14:00:00Z,2017-01-01T14:51:40Z,38.598100000000000000,38.598100000000000000,False,N,,-366.103400000000000000,0.00,0.00,,,214.310600000000000000,-580.413300000000000000,0.000000000000000000,0.000000000000000000,214.310600000000000000,-530.413300000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,30,2017-01-01T14:30:00Z,2017-01-01T15:21:38Z,38.950000000000000000,38.950000000000000000,False,N,,-154.734480000000000000,0.00,0.00,,,268.409400000000000000,-423.602300000000000000,0.000000000000000000,0.000000000000000000,268.409400000000000000,-373.602300000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,31,2017-01-01T15:00:00Z,2017-01-01T15:51:39Z,38.967940000000000000,38.967940000000000000,False,N,,-37.545000000000000000,0.00,0.00,,,247.127300000000000000,-285.560600000000000000,0.000000000000000000,0.000000000000000000,247.127300000000000000,-248.015600000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,32,2017-01-01T15:30:00Z,2017-01-01T16:21:39Z,38.560000000000000000,38.560000000000000000,False,N,,-189.058300000000000000,0.00,0.00,,,254.000000000000000000,-444.243000000000000000,0.000000000000000000,0.000000000000000000,254.000000000000000000,-394.242980000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,33,2017-01-01T16:00:00Z,2017-01-01T16:51:42Z,38.560000000000000000,38.560000000000000000,False,N,0.000000000000000000,-151.843110000000000000,0.00,0.00,,,245.000000000000000000,-398.294900000000000000,0.000000000000000000,0.000000000000000000,245.000000000000000000,-348.294920000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,34,2017-01-01T16:30:00Z,2017-01-01T17:21:40Z,38.677320000000000000,38.677320000000000000,False,N,0.000000000000000000,-304.666100000000000000,0.00,0.00,,,284.461200000000000000,-589.194000000000000000,0.000000000000000000,0.000000000000000000,284.461200000000000000,-539.194030000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,35,2017-01-01T17:00:00Z,2017-01-01T17:51:40Z,39.550000000000000000,39.550000000000000000,False,N,0.000000000000000000,-14.248400000000000000,0.00,0.00,,,440.291300000000000000,-454.733200000000000000,0.000000000000000000,0.000000000000000000,440.291300000000000000,-440.484800000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,36,2017-01-01T17:30:00Z,2017-01-01T18:21:40Z,39.110000000000000000,39.110000000000000000,False,N,0.000000000000000000,-165.314700000000000000,0.00,0.00,,,272.783300000000000000,-437.723000000000000000,0.000000000000000000,0.000000000000000000,272.783300000000000000,-387.723000000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,37,2017-01-01T18:00:00Z,2017-01-01T18:51:39Z,39.050000000000000000,39.050000000000000000,False,N,0.000000000000000000,-505.614600000000000000,0.00,0.00,,,280.023700000000000000,-785.632900000000000000,0.000000000000000000,0.000000000000000000,280.023700000000000000,-735.632900000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,38,2017-01-01T18:30:00Z,2017-01-01T19:21:41Z,39.110000000000000000,39.110000000000000000,False,N,0.000000000000000000,-193.875810000000000000,0.00,0.00,,,297.652900000000000000,-491.018100000000000000,0.000000000000000000,0.000000000000000000,297.652900000000000000,-441.018100000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,39,2017-01-01T19:00:00Z,2017-01-01T19:51:40Z,77.000000000000000000,77.000000000000000000,False,P,0.000000000000000000,171.993600000000000000,0.00,0.00,,,401.791500000000000000,-229.905400000000000000,0.000000000000000000,0.000000000000000000,351.791500000000000000,-229.905400000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,40,2017-01-01T19:30:00Z,2017-01-01T20:21:41Z,39.110000000000000000,39.110000000000000000,False,N,0.000000000000000000,-91.183300000000000000,0.00,0.00,,,297.333300000000000000,-387.016600000000000000,0.000000000000000000,0.000000000000000000,297.333300000000000000,-337.016600000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,41,2017-01-01T20:00:00Z,2017-01-01T20:51:43Z,58.584360000000000000,58.584360000000000000,False,P,0.000000000000000000,32.376200000000000000,0.00,0.00,,,320.465100000000000000,-287.931800000000000000,0.000000000000000000,0.000000000000000000,288.088900000000000000,-287.931800000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,42,2017-01-01T20:30:00Z,2017-01-01T21:21:48Z,72.389560000000000000,72.389560000000000000,False,P,,277.709000000000000000,0.00,0.00,,,470.815000000000000000,-192.606000000000000000,0.000000000000000000,0.000000000000000000,420.815000000000000000,-192.606000000000000000,0.000000000000000000,0.000000000000000000
2017-01-01,43,2017-01-01T21:00:00Z,2017-01-01T21:51:39Z,39.110000000000000000,39.110000000000000000,False,N,,-115.245390000000000000,0.00,0.00,,,297.158400000000000000,-214.880600000000000000,-196.500000000000000000,0.000000000000000000,297.158400000000000000,-164.880580000000000000,-196.500000000000000000,0.000000000000000000
2017-01-01,44,2017-01-01T21:30:00Z,2017-01-01T22:21:39Z,53.650330000000000000,53.650330000000000000,False,P,,33.959100000000000000,0.00,0.00,,,351.825900000000000000,-121.474300000000000000,-196.500000000000000000,0.000000000000000000,317.866800000000000000,-121.474300000000000000,-196.500000000000000000,0.000000000000000000
2017-01-01,45,2017-01-01T22:00:00Z,2017-01-01T22:51:41Z,61.950000000000000000,61.950000000000000000,False,P,,196.829100000000000000,0.00,0.00,,,561.600000000000000000,-168.270900000000000000,-196.500000000000000000,0.000000000000000000,511.600000000000000000,-168.270900000000000000,-196.500000000000000000,0.000000000000000000
2017-01-01,46,2017-01-01T22:30:00Z,2017-01-01T23:21:40Z,61.500000000000000000,61.500000000000000000,False,P,,76.014190000000000000,0.00,0.00,,,468.016700000000000000,-195.669600000000000000,-196.500000000000000000,0.000000000000000000,418.016700000000000000,-195.669600000000000000,-196.500000000000000000,0.000000000000000000
2017-01-01,47,2017-01-01T23:00:00Z,2017-01-01T23:51:39Z,39.500000000000000000,39.500000000000000000,False,N,,-18.628900000000000000,0.00,0.00,,,523.167800000000000000,-580.296700000000000000,-246.500000000000000000,285.000000000000000000,523.167800000000000000,-561.667800000000000000,-246.500000000000000000,285.000000000000000000
2017-01-01,48,2017-01-01T23:30:00Z,2017-01-02T00:21:42Z,61.449320000000000000,61.449320000000000000,False,P,,64.618600000000000000,0.00,0.00,,,583.923800000000000000,-557.845000000000000000,-246.500000000000000000,285.000000000000000000,533.923800000000000000,-557.845000000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,1,2017-01-02T00:00:00Z,2017-01-02T00:51:39Z,38.950000000000000000,38.950000000000000000,False,N,,-245.604700000000000000,0.00,0.00,,,638.081000000000000000,-922.185900000000000000,-246.500000000000000000,285.000000000000000000,638.081000000000000000,-872.185900000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,2,2017-01-02T00:30:00Z,2017-01-02T01:21:40Z,38.985800000000000000,38.985800000000000000,False,N,,-104.802600000000000000,0.00,0.00,,,571.083400000000000000,-714.386000000000000000,-246.500000000000000000,285.000000000000000000,571.083400000000000000,-664.386000000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,3,2017-01-02T01:00:00Z,2017-01-02T01:51:40Z,38.650000000000000000,38.650000000000000000,False,N,,-148.822800000000000000,0.00,0.00,,,418.222600000000000000,-605.544900000000000000,-246.500000000000000000,285.000000000000000000,418.222600000000000000,-555.544900000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,4,2017-01-02T01:30:00Z,2017-01-02T02:21:41Z,37.827460000000000000,37.827460000000000000,False,N,,-383.366420000000000000,0.00,0.00,,,213.611100000000000000,-635.960800000000000000,-246.500000000000000000,285.000000000000000000,213.611100000000000000,-585.960800000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,5,2017-01-02T02:00:00Z,2017-01-02T02:51:41Z,37.610000000000000000,37.610000000000000000,False,N,,-576.463300000000000000,0.00,0.00,,,167.116700000000000000,-782.630000000000000000,-246.500000000000000000,285.000000000000000000,167.116700000000000000,-732.630000000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,6,2017-01-02T02:30:00Z,2017-01-02T03:21:39Z,37.610000000000000000,37.610000000000000000,False,N,,-411.278200000000000000,0.00,0.00,,,112.325000000000000000,-562.103200000000000000,-246.500000000000000000,285.000000000000000000,112.325000000000000000,-512.103200000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,7,2017-01-02T03:00:00Z,2017-01-02T03:51:39Z,32.807600000000000000,32.807600000000000000,False,N,,-204.965900000000000000,0.00,0.00,,,158.325000000000000000,-201.790900000000000000,-446.500000000000000000,285.000000000000000000,158.325000000000000000,-154.965900000000000000,-443.325000000000000000,285.000000000000000000
2017-01-02,8,2017-01-02T03:30:00Z,2017-01-02T04:21:39Z,30.976520000000000000,30.976520000000000000,False,N,,-324.531700000000000000,0.00,0.00,,,127.891700000000000000,-290.923400000000000000,-446.500000000000000000,285.000000000000000000,127.891700000000000000,-274.531700000000000000,-412.891700000000000000,285.000000000000000000
2017-01-02,9,2017-01-02T04:00:00Z,2017-01-02T04:51:40Z,31.415620000000000000,31.415620000000000000,False,N,,-296.725000000000000000,0.00,0.00,,,135.225600000000000000,-270.450600000000000000,-446.500000000000000000,285.000000000000000000,135.225600000000000000,-246.725000000000000000,-420.225600000000000000,285.000000000000000000
2017-01-02,10,2017-01-02T04:30:00Z,2017-01-02T05:21:39Z,33.000000000000000000,33.000000000000000000,False,N,,-139.843100000000000000,0.00,0.00,,,190.309700000000000000,-169.176400000000000000,-446.500000000000000000,285.000000000000000000,190.309700000000000000,-119.176410000000000000,-446.500000000000000000,285.000000000000000000
2017-01-02,11,2017-01-02T05:00:00Z,2017-01-02T05:51:40Z,60.015040000000000000,60.015040000000000000,False,P,,48.362100000000000000,0.00,0.00,,,246.681700000000000000,-237.026700000000000000,-246.500000000000000000,285.000000000000000000,198.319600000000000000,-237.026700000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,12,2017-01-02T05:30:00Z,2017-01-02T06:21:39Z,57.655860000000000000,57.655860000000000000,False,P,,39.175000000000000000,0.00,0.00,,,189.344300000000000000,-188.669300000000000000,-246.500000000000000000,285.000000000000000000,150.169300000000000000,-188.669300000000000000,-246.500000000000000000,285.000000000000000000
2017-01-02,13,2017-01-02T06:00:00Z,2017-01-02T06:51:40Z,62.000000000000000000,62.000000000000000000,False,P,,4.016600000000000000,0.00,0.00,,,277.399900000000000000,-110.916700000000000000,-446.500000000000000000,285.000000000000000000,273.383300000000000000,-110.916700000000000000,-446.500000000000000000,285.000000000000000000
2017-01-02,14,2017-01-02T06:30:00Z,2017-01-02T07:21:49Z,38.050000000000000000,38.050000000000000000,False,N,,-196.246020000000000000,0.00,0.00,,,296.826500000000000000,-331.668000000000000000,-446.500000000000000000,285.000000000000000000,296.826500000000000000,-281.668000000000000000,-446.500000000000000000,285.000000000000000000
2017-01-02,15,2017-01-02T07:00:00Z,2017-01-02T07:51:41Z,38.050000000000000000,38.050000000000000000,False,N,0.000000000000000000,-579.197500000000000000,0.00,0.00,,,411.625000000000000000,-931.822500000000000000,-246.500000000000000000,187.500000000000000000,411.625000000000000000,-881.822500000000000000,-246.500000000000000000,187.500000000000000000
2017-01-02,16,2017-01-02T07:30:00Z,2017-01-02T08:21:40Z,38.650000000000000000,38.650000000000000000,False,N,0.000000000000000000,-438.596600000000000000,0.00,0.00,,,392.383400000000000000,-1003.828000000000000000,-246.500000000000000000,419.348000000000000000,392.383400000000000000,-953.828000000000000000,-246.500000000000000000,419.348000000000000000
2017-01-02,17,2017-01-02T08:00:00Z,2017-01-02T08:51:39Z,38.565570000000000000,38.565570000000000000,False,N,0.000000000000000000,-409.591400000000000000,0.00,0.00,,,380.216700000000000000,-593.308100000000000000,-196.500000000000000000,0.000000000000000000,380.216700000000000000,-543.308100000000000000,-196.500000000000000000,0.000000000000000000
2017-01-02,18,2017-01-02T08:30:00Z,2017-01-02T09:21:40Z,38.700000000000000000,38.700000000000000000,False,N,0.000000000000000000,-321.350600000000000000,0.00,0.00,,,324.991700000000000000,-448.464500000000000000,-196.500000000000000000,0.000000000000000000,324.991700000000000000,-398.464500000000000000,-196.500000000000000000,0.000000000000000000
2017-01-02,19,2017-01-02T09:00:00Z,2017-01-02T09:51:40Z,38.100000000000000000,38.100000000000000000,False,N,0.000000000000000000,-190.706200000000000000,0.00,0.00,,,229.250000000000000000,-419.956200000000000000,0.000000000000000000,0.000000000000000000,229.250000000000000000,-369.956200000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,20,2017-01-02T09:30:00Z,2017-01-02T10:21:40Z,39.215140000000000000,39.215140000000000000,False,N,0.000000000000000000,-112.903290000000000000,0.00,0.00,,,117.441700000000000000,-231.187400000000000000,0.000000000000000000,0.000000000000000000,117.441700000000000000,-181.187400000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,21,2017-01-02T10:00:00Z,2017-01-02T10:51:41Z,39.312500000000000000,39.312500000000000000,False,N,0.000000000000000000,-229.691700000000000000,0.00,0.00,,,64.525000000000000000,-294.591700000000000000,0.000000000000000000,0.000000000000000000,64.525000000000000000,-244.591700000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,22,2017-01-02T10:30:00Z,2017-01-02T11:21:39Z,39.000000000000000000,39.000000000000000000,False,N,0.000000000000000000,-235.418880000000000000,0.00,0.00,,,66.672800000000000000,-301.937300000000000000,0.000000000000000000,0.000000000000000000,66.672800000000000000,-251.937300000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,23,2017-01-02T11:00:00Z,2017-01-02T11:51:39Z,38.752660000000000000,38.752660000000000000,False,N,0.000000000000000000,-325.270400000000000000,0.00,0.00,,,4.406300000000000000,-330.435400000000000000,0.000000000000000000,0.000000000000000000,4.406300000000000000,-280.435400000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,24,2017-01-02T11:30:00Z,2017-01-02T12:21:39Z,39.000000000000000000,39.000000000000000000,False,N,0.000000000000000000,-436.145800000000000000,0.00,0.00,39.000000000000000000,1.000000000000000000,0.001200000000000000,-437.979200000000000000,0.000000000000000000,0.000000000000000000,0.001200000000000000,-387.979200000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,25,2017-01-02T12:00:00Z,2017-01-02T12:51:40Z,39.069810000000000000,39.069810000000000000,False,N,0.000000000000000000,-531.813600000000000000,0.00,0.00,,,21.000700000000000000,-553.657400000000000000,0.000000000000000000,0.000000000000000000,21.000700000000000000,-503.657400000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,26,2017-01-02T12:30:00Z,2017-01-02T13:21:39Z,39.527880000000000000,39.527880000000000000,False,N,0.000000000000000000,-546.845600000000000000,0.00,0.00,,,0.000000000000000000,-546.845600000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-496.845600000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,27,2017-01-02T13:00:00Z,2017-01-02T13:51:39Z,39.550000000000000000,39.550000000000000000,False,N,0.000000000000000000,-569.195300000000000000,0.00,0.00,,,1.875000000000000000,-571.070300000000000000,0.000000000000000000,0.000000000000000000,1.875000000000000000,-521.070300000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,28,2017-01-02T13:30:00Z,2017-01-02T14:21:40Z,39.580000000000000000,39.580000000000000000,False,N,,-462.881000000000000000,0.00,0.00,,,21.242500000000000000,-484.456000000000000000,0.000000000000000000,0.000000000000000000,21.242500000000000000,-434.456000000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,29,2017-01-02T14:00:00Z,2017-01-02T14:51:41Z,39.420000000000000000,39.420000000000000000,False,N,,-542.082100000000000000,0.00,0.00,,,12.600000000000000000,-554.682100000000000000,0.000000000000000000,0.000000000000000000,12.600000000000000000,-504.682100000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,30,2017-01-02T14:30:00Z,2017-01-02T15:21:40Z,39.420000000000000000,39.420000000000000000,False,N,,-326.535000000000000000,0.00,0.00,,,28.613800000000000000,-355.087900000000000000,0.000000000000000000,0.000000000000000000,28.613800000000000000,-305.087900000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,31,2017-01-02T15:00:00Z,2017-01-02T15:51:39Z,39.555060000000000000,39.555060000000000000,False,N,,-356.844400000000000000,0.00,0.00,,,15.002600000000000000,-371.844400000000000000,0.000000000000000000,0.000000000000000000,15.002600000000000000,-321.844420000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,32,2017-01-02T15:30:00Z,2017-01-02T16:21:40Z,39.662660000000000000,39.662660000000000000,False,N,,-235.257800000000000000,0.00,0.00,,,34.132500000000000000,-269.603700000000000000,0.000000000000000000,0.000000000000000000,34.132500000000000000,-219.603700000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,33,2017-01-02T16:00:00Z,2017-01-02T16:51:41Z,39.560000000000000000,39.560000000000000000,False,N,0.000000000000000000,-426.185700000000000000,0.00,0.00,,,96.888900000000000000,-523.074600000000000000,0.000000000000000000,0.000000000000000000,96.888900000000000000,-473.074600000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,34,2017-01-02T16:30:00Z,2017-01-02T17:21:41Z,102.522340000000000000,102.522340000000000000,False,P,0.000000000000000000,41.022970000000000000,0.00,0.00,,,338.682600000000000000,-299.595100000000000000,0.000000000000000000,0.000000000000000000,297.659640000000000000,-299.595100000000000000,0.000000000000000000,0.000000000000000000
2017-01-02,35,2017-01-02T17:00:00Z,2017-01-02T17:51:49Z,40.100000000000000000,40.100000000000000000,False,N,0.000000000000000000,-1.273400000000000000,0.00,0.00,,,367.229000000000000000,-367.669100000000000000,0.000000000000000000,0.000000000000000000,367.229000000000000000,-366.395700000000000000,0.000000000000000000,0.000000000000000000
